player_id,handle,first_name,last_name,total_games_played,most_played_agent_type,most_played_agent_name,average_kpr,average_dpr,total_kills_2024,total_multikills,total_clutches,total_first_bloods,average_headshot_ratio,average_damage_per_round,region
108276512353151567,Crus1,Lư,Tiến Huy,22,Sentinels,Cypher,0.731,0.591,318,96,5,36,0.467,43.348,VN
111815761432643888,xui,Kaito,Shimada,8,Initiators,Sova,0.507,0.769,79,16,0,5,0.205,20.627,JP
106605673598951735,oitaN,Nobuyuki,Takahashi,15,Initiators,KAY/O,0.55,0.765,160,44,1,13,0.361,37.423,JP
109715617483975062,kobra ,Suhyeon,Ha,15,Duelists,Jett,0.754,0.809,221,69,1,50,0.313,40.636,JP
106230312711903003,allow,Park,Sang-wook,15,Sentinels,Killjoy,0.619,0.82,180,56,0,22,0.179,42.367,KR
112415931489362011,Winter2,Jose,Yoris,11,Sentinels,Cypher,0.674,0.787,161,45,0,14,0.281,39.627,"LAN, LATAM"
108274584087229898,Fresht,Preciado,Juan,11,Initiators,Breach,0.592,0.824,139,48,1,23,0.28,33.837,"LAN, LATAM"
106490112438105520,ezznap,Faber,Murillo,11,Controllers,Brimstone,0.502,0.799,122,39,1,13,0.083,26.236,"LAN, LATAM"
112079578209491371,Reii,Juan Carlos,Rangel,11,Duelists,Raze,0.675,0.828,160,49,0,37,0.317,41.337,"LAN, LATAM"
112415953750347720,vApes,Brayan,Bojaca,7,Sentinels,Killjoy,0.669,0.752,98,34,2,8,0.295,48.008,"LAN, LATAM"
111810939483950471,trickyzn,Prish,Valvani,2,Duelists,Raze,0.568,0.755,29,7,0,9,0.477,35.011,INTL
111895539787455203,brk1,João Victor,Andrade da Silva,52,Controllers,Omen,0.772,0.652,816,251,8,70,0.217,47.253,BR
106116569771554562,deNaro,Matheus,Hipolito,52,Initiators,Skye,0.593,0.675,630,179,6,64,0.256,38.269,BR
112362593956747511,bezn1,Gabriel Luiz,da Costa,25,Controllers,Viper,0.706,0.729,352,116,1,34,0.163,52.265,BR
106116564871354330,prozin,Wallacy,Sales,52,Controllers,Viper,0.697,0.715,743,207,0,134,0.226,44.838,BR
108058714445367998,RND,Kanashiro,Ronaldo,52,Duelists,Jett,0.743,0.788,784,265,3,178,0.226,50.299,BR
111800116651759840,Frisk,Sang-Hyun,Lee,11,Sentinels,Cypher,0.671,0.716,144,36,0,18,0.22,31.411,SEA
111800064445109771,Unhappy1,Zong-Sheng,Xu,20,Sentinels,Cypher,0.673,0.692,268,78,5,34,0.211,42.772,SEA
111800066292258981,ngk,Yee-Chong,Teo,18,Duelists,Reyna,0.804,0.764,289,107,1,65,0.288,48.884,SEA
111800156001261166,UZre,Lee-Yu,Tseng,5,Initiators,Sova,0.424,0.802,43,10,0,6,0.33,27.375,SEA
111895379913693604,drakoNz,Igor,Fernandes Theophilo Amorim,47,Controllers,Omen,0.656,0.698,654,201,4,74,0.306,38.663,BR
108844320919031988,gobera,Vitor,Gobo Cesar,47,Duelists,Raze,0.812,0.728,832,283,3,195,0.197,44.106,BR
111895385462026119,skz,Jean Lucas,Canhavate Lucena,47,Initiators,Breach,0.629,0.717,637,179,5,71,0.265,36.774,BR
107742642462250497,Swag,João Carlos,Neto,47,Sentinels,Cypher,0.665,0.687,667,197,3,86,0.161,42.059,BR
111843927444848040,Kishi1,TRUONG HUY,NGO,12,Initiators,Breach,0.667,0.688,165,42,2,19,0.24,47.252,"SEA, VN"
112484696880975631,KiN0,Bo Xun,KE,3,Controllers,Brimstone,0.524,0.712,37,10,0,3,0.583,15.7,SEA
109716300834663097,Persia,Yang,Zion,24,Controllers,Brimstone,0.804,0.574,392,131,6,49,0.246,51.782,KR
110054568504785616,Dambi,Hyukkyu,Lee,25,Duelists,Raze,0.856,0.747,446,151,0,95,0.244,51.844,KR
110054567127218892,Francis,Mubin,Kim,25,Initiators,Skye,0.666,0.692,353,113,1,45,0.235,43.006,KR
110054565370056563,Ivy ,Sunghyeon ,Park,25,Sentinels,Deadlock,0.727,0.601,384,127,2,34,0.242,46.859,KR
109716300201480697,margaret,Kim ,Kim Jiwoo,25,Sentinels,Cypher,0.748,0.65,391,130,5,67,0.26,42.222,KR
110071851859394198,Rapheleen,Radya,Ramadhanta,14,Duelists,Raze,0.687,0.785,206,53,0,38,0.157,34.43,SEA
109699268662074122,Kuroza,Oliver,Wang Surjadi,14,Controllers,Omen,0.553,0.73,167,38,3,13,0.281,39.01,SEA
106668474359802126,rizkymd,TEUKU MUHAMMAD ,RIZKI,13,Initiators,Breach,0.678,0.76,193,65,1,19,0.279,34.205,SEA
111836447688931458,damaraa,Damara,Danuardi Prasetyo,32,Duelists,Jett,0.748,0.796,519,168,1,97,0.231,44.823,SEA
106724754950089329,Eeyore,Kevin,Gunawan,10,Sentinels,Cypher,0.73,0.753,156,55,1,15,0.227,45.191,SEA
107760844586891895,lilo,Ryan,Bertrand,42,Duelists,Jett,0.751,0.77,669,211,2,152,0.251,41.929,SEA
107760844235989174,zhar,Rayhan Filardhi,Azhar,9,Initiators,Gekko,0.755,0.686,142,50,0,20,0.353,33.629,SEA
112478580690329125,Jerry2,Tae Hee,Min,1,Controllers,Viper,0.324,0.735,11,1,0,0,0.182,38.676,KR
111895378063787862,rich111,Gabriel,Rosa,29,Initiators,Fade,0.656,0.674,406,110,2,44,0.306,44.135,BR
112552561585265188,SLYZERA,Carl,Torio,10,Sentinels,Killjoy,0.417,0.792,87,20,0,9,0.234,25.453,SEA
112050555680224399,panique,panique,panique,7,Sentinels,Cypher,0.329,0.835,47,11,0,7,0.07,17.584,BR
108058714390202587,fzkk,Puertas,Leonardo,11,Initiators,KAY/O,0.618,0.694,144,48,1,16,0.18,43.256,BR
110110867414501379,sw,Jadisson,Rayan,16,Controllers,Viper,0.602,0.784,194,56,0,31,0.128,29.767,BR
111836447810893958,Adenqt,Rayhan, Filardhi Azhar,21,Controllers,Viper,0.667,0.754,312,88,0,40,0.178,35.705,SEA
111836397587052645,mikail,Michael,Setiawan,21,Controllers,Omen,0.664,0.687,298,107,1,36,0.302,35.381,SEA
107760840257619976,no1syboy,SERGIO,SERGIO,21,Sentinels,Cypher,0.675,0.738,310,111,2,52,0.193,44.968,SEA
107760839966253150,vascalizz,REY SEBASTIAN,PARDEDE,33,Initiators,Sova,0.719,0.693,505,154,3,51,0.256,38.685,SEA
107760967988427686,Rendra,Dwiky,Narendra Kusuma Pribadi,14,Duelists,Raze,0.602,0.88,177,47,0,38,0.184,36.483,SEA
111836448121236724,mnemonic,Gilang ,Airlangga Duta Adhiguna,2,Controllers,Omen,0.404,0.975,14,2,0,1,0.5,4.0,SEA
111836418357996766,sixelaoen,Darren ,Neoalexis Wiryadinata,14,Sentinels,Cypher,0.529,0.808,150,43,0,13,0.213,29.913,SEA
107760841658589307,FrizzNatsz,FRIZKY,SATYAWARMAN,14,Initiators,Skye,0.573,0.797,167,46,1,15,0.233,32.194,SEA
111836418230699969,yatoro,Muhammad ,Alif Razaqi,14,Controllers,Viper,0.61,0.838,182,60,1,23,0.216,40.626,SEA
112552441524536861,Sovano,Alvin Daniel,Oronce,12,Duelists,Jett,0.853,0.78,213,71,0,53,0.334,47.025,SEA
112552445228172848,Yort,Alfred Troy,Hiramia,10,Initiators,Gekko,0.622,0.672,130,44,0,8,0.18,51.812,SEA
112552438836546389,GabbyDiz,Gabriel Ezekiel,Dizon,13,Initiators,KAY/O,0.639,0.722,179,62,1,8,0.204,41.311,SEA
112552442813171237,Jacobbb,Allen Jacob,Alejandro,13,Sentinels,Killjoy,0.712,0.748,193,65,0,22,0.18,42.554,SEA
112552440360586077,Grooovy,Miguel Franco,Manalastas,13,Initiators,Sova,0.708,0.71,191,61,2,21,0.173,48.903,SEA
109636686242823719,Yotaa,Yota,Kaouachi,20,Duelists,Raze,0.883,0.743,366,124,0,107,0.229,52.56,JP
107924830271982279,Tixx,Nicholas,Quinn,17,Controllers,Omen,0.657,0.672,231,65,2,32,0.233,36.545,INTL
111781930655438603,BALLI ,Celil,Erden,31,Initiators,Sova,0.821,0.717,531,173,4,86,0.373,54.148,EMEA
106651720465804892,otom,Tom,Hart,5,Duelists,Neon,0.779,0.762,88,27,0,24,0.207,42.31,EMEA
112434416374233194,d3mur,Demir,Boga,10,Duelists,Raze,0.845,0.808,181,67,2,46,0.294,59.434,EMEA
107760837950365767,Georggyyy,George,Lachica,13,Initiators,Skye,0.777,0.75,204,74,1,44,0.248,45.727,SEA
111913422962515311,Bry,Bryant Angelo,Villa-Abrille,10,Initiators,Gekko,0.547,0.733,110,25,1,16,0.091,32.118,SEA
107760836132855837,EJAY,Eroll Jule,Delfin,16,Duelists,Raze,0.905,0.744,293,101,2,56,0.218,47.544,SEA
107760836002331101,Hotsauz,Yousef Imad,El-yousef,16,Sentinels,Cypher,0.711,0.656,230,77,0,24,0.354,41.952,SEA
111935928584947225,Blueming,Jiho,Lee,14,Sentinels,Cypher,0.636,0.795,197,60,2,21,0.272,44.765,KR
109716302994362878,empty ,Wonbin,Lee,14,Controllers,Viper,0.632,0.734,199,57,1,30,0.159,39.979,KR
111935921698063592,delas,Seokhyeon,Hwang,14,Duelists,Jett,0.779,0.766,241,81,2,37,0.262,45.249,KR
111935920264627701,IDG,Dongki,Lee,14,Controllers,Omen,0.584,0.76,180,54,0,20,0.181,40.886,KR
107760839607633915,Flynch,Vicky,Rudyanto,23,Duelists,Jett,0.75,0.732,346,97,2,68,0.27,37.318,SEA
109699187523060418,k1ngkappa,Muhammad ,Axel Syahbanna Dadan,41,Duelists,Yoru,0.782,0.756,671,218,3,124,0.263,45.611,SEA
110071835477690363,natz1,Jonathan, Adiputra,23,Controllers,Omen,0.684,0.759,320,91,4,46,0.32,38.987,SEA
112428765382473297,no1sboy,Sergio,Rahardja,23,Controllers,Viper,0.648,0.735,303,98,3,30,0.209,41.76,SEA
109699181828244110,Madelyn,Raven ,William,23,Initiators,Skye,0.659,0.655,308,95,4,32,0.228,40.468,SEA
112484767848664908,ShuXz,Chen wei,Yang,10,Duelists,Reyna,0.666,0.785,135,37,1,17,0.3,52.512,SEA
106535378430874709,ZestKR,Giseok,Kim,4,Initiators,Sova,0.761,0.548,65,23,0,8,0.427,42.76,SEA
106668512180985395,ChAlalala,Suwanaprateep,X,23,Sentinels,Killjoy,0.599,0.712,275,86,0,39,0.154,42.502,SEA
110337639746957955,NGen,Jae Hong,Lee,22,Initiators,Gekko,0.646,0.647,301,89,4,37,0.238,40.44,KR
112428840833087130,reeq,Riky,Efrizal,19,Sentinels,Killjoy,0.632,0.766,246,73,1,32,0.207,47.458,SEA
107760843123902517,dragy,Febrian,Febrian,20,Controllers,Omen,0.635,0.785,257,77,3,44,0.22,35.75,SEA
107760841714425985,Nay,NICO,ALVANIUS,20,Initiators,Sova,0.613,0.788,247,71,1,29,0.396,33.908,SEA
112428839677288393,Jefz,Jeffrey,Johan,20,Duelists,Jett,0.737,0.784,297,84,1,62,0.123,41.769,SEA
106668470129679868,heyNF,Hanif Mubarak,Gumilar,20,Initiators,Breach,0.683,0.743,272,100,1,22,0.328,41.459,SEA
110021060605899423,DominiK,Rushikesh,Suresh Khedkar,13,Controllers,Viper,0.57,0.731,149,41,1,14,0.195,29.76,INTL
112513117968581630,rageee,Trung Hieu,Le,13,Controllers,Viper,0.701,0.81,174,56,2,15,0.232,53.01,VN
107760848247995076,NamGoku,Quốc Nam,Lê,13,Duelists,Iso,0.56,0.85,144,32,1,34,0.415,37.016,VN
111889019966127214,Fuzzie,Quang Hien,Ngo,16,Initiators,Gekko,0.622,0.78,194,56,1,24,0.234,44.205,VN
111889081400632576,Shaun,Tuan Thanh,Pham,22,Sentinels,Killjoy,0.63,0.725,280,92,6,21,0.23,49.199,VN
112513156182886621,Hyuse,Huynh Huu Huy,Thai,13,Controllers,Clove,0.747,0.854,193,69,1,36,0.175,55.669,VN
106116425673582104,BLD,Victor,Junqueira,25,Sentinels,Cypher,0.626,0.728,333,99,0,53,0.218,30.996,BR
111895508431155129,Palla,Davi,Rodrigues Alcides,25,Duelists,Jett,0.99,0.77,521,176,1,116,0.28,47.823,BR
107722332962072627,shelbyN,Matheus,Fontella,25,Controllers,Viper,0.691,0.683,360,108,1,39,0.228,36.107,BR
111895339365718418,fame1,João Victor,Moraes,14,Sentinels,Cypher,0.511,0.741,140,30,0,11,0.275,23.924,BR
111918157349405091,LeoZ,Leonel,Ramirez,9,Controllers,Brimstone,0.626,0.668,125,33,0,18,0.235,38.297,LATAM
110094596301667513,jaymomo,zi chengZhuang,Zhuang,4,Initiators,Skye,0.537,0.678,50,13,0,5,0.253,31.463,SEA
111800186545297074,SGrap,Rong-Jin,Rong-Jin,10,Sentinels,Killjoy,0.638,0.625,131,38,0,7,0.232,35.859,SEA
111815773080750395,Yamada1,Haruki,Etou,7,Initiators,Skye,0.544,0.767,74,25,1,11,0.229,26.849,JP
111919330529318794,Ash999,Rob Ashton,Huyong,22,Controllers,Clove,0.692,0.811,328,97,0,54,0.289,40.313,SEA
112552397278245471,N1ER,Ren Allen,Gonito,22,Duelists,Raze,0.732,0.823,342,113,1,66,0.294,44.062,SEA
109743103464249325,Chaze,Canta,Cassey Alfonso Marquez,15,Initiators,Sova,0.57,0.766,183,53,0,22,0.212,32.641,SEA
107760836731193277,Chowdy,Charles Andrew,Carcallas,22,Initiators,Sova,0.608,0.778,285,78,1,26,0.304,33.242,SEA
112552403844297328,irismonstah,Moses Aaron,Abrea,14,Sentinels,Cypher,0.724,0.73,218,65,2,25,0.128,40.931,SEA
111810081287515949,VADE,Kritapong,Prasertadisorn,11,Sentinels,Cypher,0.454,0.721,102,21,0,18,0.481,25.152,SEA
109699410275197263,FonTuz,Sangsiriwattananon,Sarut,15,Controllers,Brimstone,0.68,0.755,211,66,2,29,0.156,35.391,SEA
111810084431605556,harddora,Veeravith ,Nithichotkanapong ,15,Controllers,Viper,0.634,0.712,196,62,0,21,0.243,40.764,SEA
111810086496710456,endoistzin,Natthanon,Ammaree,14,Duelists,Raze,0.787,0.794,229,73,4,51,0.236,44.175,SEA
111810088594082770,MERjie,Aomsin,Petchkong,12,Initiators,Skye,0.636,0.734,155,47,0,17,0.323,38.741,SEA
111935869075506486,Kira,Jungsoo,Park,11,Sentinels,Killjoy,0.721,0.735,148,46,0,24,0.285,45.329,KR
112415962228942091,Jcz,Juan,Aranda,20,Initiators,Sova,0.706,0.696,290,74,1,28,0.256,33.679,LATAM
111703001397076347,Cal,Callum,Burgoyne,17,Initiators,Fade,0.704,0.74,249,83,1,37,0.325,54.361,EMEA
111906359848487172,nanotekkkkk,Hryhorii ,Antoniuk,5,Duelists,Raze,0.736,0.743,74,19,0,8,0.285,40.377,EMEA
111906359635505989,DroperZ,Pedro ,Serra,5,Sentinels,Killjoy,0.66,0.835,64,15,0,15,0.202,35.635,EMEA
111906359707715840,MigueL,Miguel ,Monteiro,4,Initiators,Fade,0.723,0.74,53,20,0,2,0.031,42.637,EMEA
111906359783453408,yorkings,Tiago,Martins,4,Controllers,Brimstone,0.562,0.774,40,13,0,3,0.26,23.21,EMEA
111861953738475868,kAnz1Niiii,Pedro,Mota,5,Sentinels,Killjoy,0.665,0.776,62,20,1,6,0.38,31.732,EMEA
112552407626074913,Yukxx,Yukee Erickson,Lampa,17,Initiators,Gekko,0.738,0.834,267,96,1,40,0.256,46.168,SEA
106977457782256833,Bob,Bob,Tran,15,Initiators,Skye,0.786,0.692,248,76,2,25,0.341,61.711,NA
112088143969666149,Zoestol,Mitchell,Alan Keaton,15,Controllers,Omen,0.595,0.655,187,48,2,16,0.149,29.754,NA
106525487891480588,nitr0,Nicholas,Cannella,17,Sentinels,Killjoy,0.608,0.67,222,67,1,28,0.199,36.115,NA
107760856307655088,dzii,Daven,Cheong,11,Initiators,Breach,0.771,0.692,171,53,0,13,0.243,45.226,SEA
109760478394282932,Reverie,Steven,Kang,7,Initiators,Skye,0.581,0.73,96,28,0,15,0.297,32.371,SEA
111925503372775646,Impecunity,Randy Yap Jin Hong,Yap ,8,Sentinels,Cypher,0.621,0.737,104,30,0,20,0.197,40.455,SEA
110292226544910512,Inf,Venneth Tay,Kai Yi,5,Sentinels,Killjoy,0.519,0.768,54,9,1,9,0.056,28.332,SEA
107766734863919961,Moosey,Zhen Feng,Yeow,5,Duelists,Raze,0.695,0.757,75,24,0,13,0.187,47.449,SEA
108172475308925709,otaQ,Davila,Jose,22,Sentinels,Cypher,0.716,0.709,338,108,3,25,0.151,38.991,LATAM
108172475771433796,Drakk,Torres,Alejandro,22,Duelists,Raze,0.743,0.808,356,134,0,94,0.267,48.812,LATAM
106490103047583140,rowancy,Constantino,Grijalva,22,Controllers,Viper,0.675,0.708,327,106,3,41,0.172,37.855,LATAM
106490109200254542,Peloncito,Oscar,Palacios,22,Initiators,Skye,0.553,0.758,265,87,0,34,0.258,35.039,LATAM
106490073408529433,BandiCoot,Michael,Mancipe,22,Controllers,Omen,0.578,0.698,268,77,3,21,0.285,38.751,LATAM
110095313260478904,slathom999,Shawn Dale,Bolondro,22,Initiators,Sova,0.868,0.714,408,125,6,29,0.29,49.28,SEA
107760835887882261,blurred,Shaun Matthew,Magsalang,22,Sentinels,Killjoy,0.652,0.751,313,106,1,29,0.294,41.988,SEA
107760836323100594,BraiNfreeZe,Zachary Garret,Bajarias,12,Sentinels,Cypher,0.48,0.796,119,35,0,11,0.301,36.234,SEA
109630573497973948,Limp,Ferri,Alessandro,8,Controllers,Omen,0.703,0.779,125,46,0,16,0.272,55.355,EMEA
112195079439960332,Makaveli,Nikhil,Chettri ,8,Duelists,Raze,0.433,0.791,68,14,0,10,0.16,44.331,INTL
108274583644706487,nAvarro,Navarro,Oswaldo,32,Initiators,Fade,0.552,0.707,390,125,1,41,0.242,47.083,"LAN, LATAM"
112097236313954047,infiltrator,Philip,Phuc Nguyen,26,Duelists,Jett,0.765,0.824,420,129,1,106,0.327,42.442,NA
112087967536624061,Jerk,Justin,Milani,26,Sentinels,Cypher,0.662,0.684,358,112,6,35,0.168,40.58,NA
112087968759038809,nahsie,Eishan,Jaffer,26,Initiators,Breach,0.558,0.804,302,88,0,30,0.206,34.793,NA
112211908374365741,silenx,Jonathan,David Huntington,20,Controllers,Omen,0.571,0.77,243,67,2,30,0.303,28.01,NA
107891898015232091,ScrewFace,Kyle,Jensen,18,Duelists,Iso,0.604,0.767,222,63,1,32,0.274,38.467,NA
111935784502794499,Yyy,Hajun,Yun,4,Duelists,Raze,0.419,0.803,37,8,0,2,0.215,32.124,KR
110332650789984550,rexxtoned,Roman,Zhuravlev,13,Controllers,Omen,0.739,0.749,201,67,0,28,0.325,40.315,EMEA
112433763028097487,ASTER1,Francesco,Baldo,13,Sentinels,Killjoy,0.566,0.769,159,51,1,7,0.224,37.299,EMEA
112433752974458199,mezoky,Dmitrii,Antonov,13,Initiators,Sova,0.675,0.784,182,50,2,27,0.206,31.301,EMEA
109699764626457731,Syyse,David Andrei,Camarasan,11,Initiators,Breach,0.681,0.723,159,46,2,15,0.272,46.139,EMEA
110093954993974929,Pax,Alessandro,Galì,12,Duelists,Jett,0.631,0.884,160,48,0,51,0.422,32.171,EMEA
109743102138736656,vblack,Lua ,Alfi Angelo,12,Initiators,KAY/O,0.62,0.788,165,56,0,18,0.237,45.259,SEA
111895412224087525,Hide1,Guilherme,Augustin,6,Initiators,Fade,0.557,0.776,75,24,1,7,0.314,54.623,BR
111849736333266873,highh,Edoardo,Bernardini,6,Controllers,Omen,0.515,0.786,56,21,0,5,0.501,30.606,EMEA
108256002354701983,Bocah,Wibowo,Andres,12,Controllers,Brimstone,0.562,0.808,143,44,0,14,0.198,35.901,SEA
106507086862547930,Chase,Davi,Mello,17,Controllers,Brimstone,0.805,0.66,295,105,0,28,0.348,47.193,BR
106116516312463057,pleets1,Marcelo,Leite,17,Sentinels,Sage,0.496,0.722,179,57,2,20,0.207,30.44,BR
112552443994916395,Erz4h,Jayson,Bamba,4,Controllers,Omen,0.579,0.819,49,12,0,10,0.171,38.971,SEA
112438503779461751,Snapss,Rafael,Herrera,2,Controllers,Viper,0.414,0.848,15,5,0,2,0.343,48.012,"LAN, LATAM"
112608753049054672,Sultan,Sultan,Akbay,8,Controllers,Omen,0.759,0.589,131,43,1,14,0.317,43.429,INTL
112433787445798094,Davia,Davide,Cusmai,1,Duelists,Raze,0.905,0.762,19,6,0,4,0.208,69.039,EMEA
109862206533686094,Haitam,Nicolas,Torres,12,Initiators,KAY/O,0.574,0.787,134,38,0,16,0.319,35.262,"LAS, LATAM"
112415969198121066,tkzin,Enzo,Guimarães,15,Duelists,Raze,0.609,0.791,195,53,1,38,0.387,28.518,LAS
112513175301243952,Vizzy,Viet,Hoang,9,Initiators,KAY/O,0.438,0.72,81,16,1,6,0.181,37.713,"SEA, VN"
107842963466912889,TENNN,Asai,Tenta,27,Sentinels,Cypher,0.649,0.713,375,106,1,51,0.314,38.952,JP
112484874557757025,sheny9,Zong Sheng,Xu ,12,Controllers,Viper,0.607,0.768,157,44,1,21,0.218,34.259,SEA
112484875579625382,Boyi, Bo Yi,Zheng  ,12,Controllers,Omen,0.598,0.753,157,51,2,12,0.244,48.959,SEA
112484872129646859,Youze,You Ze,Lai,12,Duelists,Raze,0.741,0.767,197,69,1,29,0.213,54.19,SEA
112484873188382300,Youjun,You Jun,Lai,12,Initiators,Fade,0.776,0.745,203,59,3,26,0.208,51.986,SEA
112484878251495706,Bubble,You Lin,Su,2,Duelists,Jett,0.641,0.834,26,7,0,7,0.389,24.352,SEA
112087970320194601,moobs,Gabriel,Ivan Bradley Powell,11,Initiators,Fade,0.669,0.785,158,47,1,21,0.275,33.543,NA
112087972910963762,Gucc107,Andrew,Vladimir Gutnichenko,11,Controllers,Viper,0.607,0.756,144,40,3,14,0.158,39.661,NA
112608220952111767,Cangshu,Yujun,Zheng,10,Initiators,KAY/O,0.636,0.788,136,37,1,25,0.41,37.067,SEA
111323103071726564,yatsuka,Kazuya,Ikeda,20,Controllers,Viper,0.651,0.619,289,93,0,33,0.292,38.099,JP
106605660674445443,Seoldam,Sangmin,Park,20,Initiators,Gekko,0.835,0.664,367,123,2,81,0.221,48.281,JP
106532830107882123,JoxJo,Byungyeon,Jo,19,Initiators,Fade,0.657,0.654,270,86,5,22,0.303,46.602,JP
111323099843947488,Caedye,Amon,Mateus Okakura,20,Duelists,Raze,0.779,0.697,338,106,2,57,0.273,56.252,JP
112449979205615972,Aace,Sota,Ito,20,Controllers,Brimstone,0.76,0.644,336,108,2,26,0.259,43.859,JP
111810089996548930,Arth1t,Arthit ,Marukhathat,8,Controllers,Omen,0.586,0.725,85,26,1,12,0.246,30.407,SEA
112513101517145069,Takoyaki,Phuc Hoang,To,2,Initiators,Breach,0.618,0.618,21,8,1,1,0.227,60.9,VN
111810961020386570,traNz,Muhammad ,Anas,2,Sentinels,Cypher,0.602,0.796,26,9,0,4,0.8,18.074,INTL
112484876830183347,Selin,Yi Feng,Lin,10,Sentinels,Killjoy,0.694,0.743,154,51,1,22,0.253,48.987,SEA
112478888096712323,kAnz1Niiiii,Pedro,Mota,11,Controllers,Omen,0.632,0.778,144,37,0,14,0.29,43.287,EMEA
110105506239473221,raxtazzz,Bruno,Santos,8,Controllers,Omen,0.549,0.848,89,24,0,10,0.176,24.757,EMEA
109669235060822765,ChiaWei,CHANG,CHIA WEI,22,Initiators,Gekko,0.808,0.585,360,107,4,31,0.3,50.907,SEA
110060010341614487,jakee,Jake,Anderson,16,Controllers,Omen,0.723,0.693,238,68,0,36,0.281,42.133,NA
111800073817383624,Lingchuan,Chung-Kang,Pu,2,Controllers,Omen,0.345,0.785,15,2,0,0,0.568,29.955,SEA
111776958883411194,Infamous13,Samuele,Dominici,9,Initiators,Breach,0.277,0.865,50,5,0,6,0.198,20.008,EMEA
112428876038058472,Iceyyy,Lionel,Hao,7,Duelists,Jett,0.784,0.808,112,33,0,26,0.163,35.603,SEA
112484692298272932,SecreT3,Yung Cheng,Chiu,10,Controllers,Omen,0.683,0.704,136,35,2,19,0.273,36.514,SEA
112643930321859663,kayban29,Fábio,Rocha,3,Initiators,KAY/O,0.503,0.819,29,11,0,2,0.206,54.539,EMEA
110297696860790214,Hemsyxx,Mikko Andrei,Gumapac,5,Controllers,Omen,0.791,0.767,83,36,1,12,0.205,46.409,SEA
109642061512753172,HolyM0Ly,Diogo,Ferreira,2,Sentinels,Killjoy,0.732,0.733,33,13,0,5,0.436,74.374,EMEA
107760857096702263,Mojo,Tao Jian,Thong,7,Controllers,Omen,0.6,0.692,88,24,0,12,0.241,35.322,SEA
111925598169026972,Splash,Moses Christophe Jonathan,Jonathan,7,Duelists,Raze,0.969,0.756,143,45,1,28,0.214,39.395,SEA
107760856819091760,aduka,Muhammad Arsyad,Bin Md Sazali,7,Initiators,Gekko,0.752,0.659,110,32,1,14,0.141,38.937,SEA
111925610559470024,aplycs,Muhammad Aqil bin , Muhammad Azfar,3,Controllers,Omen,0.674,0.714,43,11,0,6,0.145,59.491,SEA
112602493241027423,B0uncy,Joia,Helsper,1,Duelists,Raze,0.4,0.8,8,1,0,1,0.0,44.862,EMEA
112687749087727644,eya,Marco Julian,Capece,2,Duelists,Jett,0.781,0.919,28,10,0,5,0.3,49.2,EMEA
112687747622970049,esc,Elia Son,Cravanzola,2,Controllers,Viper,0.529,0.881,19,3,0,3,0.163,39.97,EMEA
112433517572502937,Bri0,Edoardo Cesare,Briocchi,2,Initiators,Gekko,0.386,0.929,15,3,0,3,0.244,38.27,EMEA
112687746085364409,Cintyx,Christopher Sørlie,Heiland,2,Sentinels,Killjoy,0.476,0.767,18,6,0,2,0.05,40.326,EMEA
112687742881046483,Snaptor,Morten Aleksander,Egderød Kålhus,2,Duelists,Reyna,0.548,0.871,21,5,0,5,0.333,58.509,EMEA
110095264240201693,Johms713,Johmil,de leon,11,Initiators,Sova,0.569,0.714,125,43,1,11,0.214,37.713,SEA
111871569184499143,zShoxxy,Mattia,Piccolo,10,Duelists,Jett,0.531,0.819,105,30,0,26,0.332,29.112,EMEA
109795571998714670,Reason,Gefen,Shuler,2,Initiators,Sova,0.472,0.735,19,5,0,0,0.214,34.926,EMEA
111781911962910086,zShoxy,Gabriele,Pilone,10,Initiators,Breach,0.525,0.7,106,24,0,12,0.201,52.801,EMEA
107764994978890233,SHALZ,Serkan,Erdoğan,14,Sentinels,Cypher,0.843,0.726,236,68,2,32,0.248,43.622,EMEA
111781916212745980,Yell0wstar ,Alessandro,Simonetti,14,Controllers,Omen,0.62,0.717,170,49,1,15,0.257,42.528,EMEA
111702989011689837,M4NI4N,Renato,Alves,8,Sentinels,Killjoy,0.625,0.763,98,24,1,7,0.158,53.255,EMEA
111702980870093748,T3mpu,Hugo,Santos,8,Initiators,KAY/O,0.627,0.84,103,27,0,16,0.302,31.13,EMEA
111702967080395111,iKill,Carlos,Almeida,8,Controllers,Omen,0.509,0.819,81,21,1,12,0.262,29.303,EMEA
112428824934602039,x v y,Axel,Julio,5,Initiators,Breach,0.581,0.759,60,14,0,4,0.294,49.266,SEA
111722225054475121,VuexLex,Alper Kaan,Aydemir,12,Duelists,Jett,0.764,0.785,183,52,0,42,0.342,48.76,EMEA
112478556697055446,Ken2,Yun Seung,Kim,6,Controllers,Omen,0.558,0.817,57,14,0,15,0.196,24.522,KR
111836418430562596,woody22,Lingardi,Putra,20,Duelists,Reyna,0.843,0.682,343,102,4,34,0.314,50.028,SEA
112615356895121627,KyLoU,Kylian,Quesnel,5,Initiators,Sova,0.756,0.778,81,25,0,4,0.131,44.387,EMEA
111918148771594595,Crzz,Christian Manuell,Garcia Salazar,2,Sentinels,Cypher,0.375,0.675,15,2,0,0,0.15,19.15,"LAN, LATAM"
